台灣頻道,#genre#
ShowCase US,https://z3.ubtvfans.com/live/rx3/1116/44014562b0c5d3659e4897254cd14c0a/index.m3u8
Starz Comedy,https://z3.ubtvfans.com/live/rx3/1118/bfccb7692d28b851600bd5cf1dd04500/index.m3u8
Starz Edge,https://z3.ubtvfans.com/live/rx3/1119/d55cb56d14c2e4cecb27226627dc77da/index.m3u8
Starz Kids Family,https://z3.ubtvfans.com/live/rx3/1120/42375e303d2252abce82a80797085547/index.m3u8
World Fishing net,https://z3.ubtvfans.com/live/rx2/1531/bd871c28e0bb2fd541f7dcdcd20a5b15/index.m3u8
Starz Encore,https://z3.ubtvfans.com/live/rx3/1121/ea97ba5adbe98a9e4b7fbe63930dce2c/index.m3u8
Starz Encore Westerns,https://z3.ubtvfans.com/live/rx3/1122/3c1a7b2b173ddc7bbc146c0b1f66419d/index.m3u8
Bravo,https://z3.ubtvfans.com/live/rx2/1525/255cabbe5f56b776aa7515d922879584/index.m3u8
Babytv,https://z3.ubtvfans.com/live/rx2/1522/38622b89c5e159282f961d7ac3346cf0/index.m3u8
WFLD-DT Fox 32.1,https://z3.ubtvfans.com/live/rx6/2431/581e3f5967d8db63d91ee58c210feff8/index.m3u8
CBS2-WBBM-TV,https://z3.ubtvfans.com/live/rx6/2822/4241ccb7ee050abea4e8aeaef4e06cdb/index.m3u8
ken5,https://z3.ubtvfans.com/live/rx6/2429/b07067459ff16b85f3744d03aaa61747/index.m3u8
woai,https://z3.ubtvfans.com/live/rx6/2430/a6227f7fb72bc6cc88ade74b8ca625f8/index.m3u8
TLC,https://z3.ubtvfans.com/live/rx2/1533/5535abf7e5d65411f92ef870bd9e0dd9/index.m3u8
TNT,https://z3.ubtvfans.com/live/rx2/1524/5656378c703011a1fde9f2b2752db47b/index.m3u8
ksat12,https://z3.ubtvfans.com/live/rx6/2428/5aaadd37681eee28e8dfe318fb375a50/index.m3u8
Syfy,https://z3.ubtvfans.com/live/rx2/1537/bc2b38860780915f5cd8f86b3a9c8932/index.m3u8
ACCDN,https://z3.ubtvfans.com/live/rx6/315/992555ddfa413945d5502a5f2a4cf883/index.m3u8
ACCDN,https://z3.ubtvfans.com/live/rx2/3215/f204937943fa9a72410509217caea634/index.m3u8
AMG TV,https://z3.ubtvfans.com/live/rx2/3218/ab6eca7b8c057e742a51d79ddd637cad/index.m3u8
Team USA,https://z3.ubtvfans.com/live/rx2/3483/b8f813976d1371bb2789973ae449bbbc/index.m3u8
60 Days In,https://z3.ubtvfans.com/live/rx1/2404/64b5f581064352f3fab222a6caa75801/index.m3u8
Free Speech TV,https://z3.ubtvfans.com/live/rx4/1503/a003c327a01db924c88b72479944e521/index.m3u8
Spirit TV,https://z3.ubtvfans.com/live/rx1/3124/818072b5d5016d8f811c46c2aeffc574/index.m3u8
Speed Sport 1,https://z3.ubtvfans.com/live/rx6/3125/1c6459f838487ca613c1ad4e2a40025e/index.m3u8
Outdoor,https://z3.ubtvfans.com/live/rx6/3126/b2d471de7074252c33fa10bab316c241/index.m3u8
AABC TV,https://z3.ubtvfans.com/live/rx6/3127/08091e3aaabc6cd70b3422919ac13ca6/index.m3u8
Gordon Ramsay,https://z3.ubtvfans.com/live/rx1/3136/98031e2e5556e9360d849e450c93578c/index.m3u8
Ketchup TV,https://z3.ubtvfans.com/live/rx4/1142/dba755c37884089681f35d8368225693/index.m3u8
Go2Travel,https://z3.ubtvfans.com/live/rx4/2347/d9013b9873c048ab1cd6d38f5248b7bf/index.m3u8
BBC Americe,https://z3.ubtvfans.com/live/rx6/27/b211db7f0c3cc1c55092737aa7cbe073/index.m3u8
GOD TV,https://z3.ubtvfans.com/live/rx6/48/9cc70657f5d90437a971871b4d2279f2/index.m3u8
Gravitas Movies,https://z3.ubtvfans.com/live/rx3/1364/1f9108f26dec7c25e03431120549d80d/index.m3u8
Hagerty,https://z3.ubtvfans.com/live/rx4/2637/d74e82f0afb6a7b3abdaa3205c26fc74/index.m3u8
Her Sphere,https://z3.ubtvfans.com/live/rx1/1065/a72a8c092c4e72b82b1ebeb452d188ea/index.m3u8
History Warfare Now,https://z3.ubtvfans.com/live/rx4/2395/fea087e48398ea29f45de23797da0d07/index.m3u8
History 365,https://z3.ubtvfans.com/live/rx4/2397/00bc056e6372e9a38004c48b7aca1238/index.m3u8
History Asia,https://z3.ubtvfans.com/live/rx2/2536/016d3e40e4259bfac5f227841706f1a1/index.m3u8
H20 TV,https://z3.ubtvfans.com/live/rx3/414/6830db92c83b22ccf30a50e01f5ef020/index.m3u8
加拿大,#genre#
The Weather Network,https://z3.ubtvfans.com/live/rx3/1251/0ed351c1d771f8eabb350c682bcd2087/index.m3u8
CP 24 Canada,https://z3.ubtvfans.com/live/rx3/1247/4b926c1f51821c251f16b885369612bc/index.m3u8
CBC,https://z3.ubtvfans.com/live/rx3/1252/29a3c24b12b0e774b188335f97893fb8/index.m3u8
CTV,https://z3.ubtvfans.com/live/rx3/1253/740563c1a87021b566a116f4723380f1/index.m3u8
CHCH,https://z3.ubtvfans.com/live/rx3/1256/a2f16b3e034afe6d9c35dcb7805b72df/index.m3u8
CTV 2,https://z3.ubtvfans.com/live/rx3/1257/72e462adda1f62af09f2a14217bc6231/index.m3u8
OMNI 1,https://z3.ubtvfans.com/live/rx3/1258/12e4e92b4950a5cb0dde0902b4d67140/index.m3u8
OMNI 2,https://z3.ubtvfans.com/live/rx3/1259/d6b228db21147180ee604afa0cf76fbf/index.m3u8
TVO,https://z3.ubtvfans.com/live/rx3/1260/2a419cca4deee34b34b8ceb598be8ff1/index.m3u8
TLC Canada,https://z3.ubtvfans.com/live/rx3/1262/b79301f9d2c82efc4a9c0248ac917d13/index.m3u8
Love Nature,https://z3.ubtvfans.com/live/rx3/1263/16aadd96296dbf2054a490c6082b0039/index.m3u8
Food Network Canada,https://z3.ubtvfans.com/live/rx3/1265/0b8dd4939f3ab3e41a95026dedb3925e/index.m3u8
CTV Comedy,https://z3.ubtvfans.com/live/rx3/1267/f4380477693c7524c547a8e89efa67ac/index.m3u8
Crave 1,https://z3.ubtvfans.com/live/rx3/1269/c66104518d6316bd93be1dc061fff87f/index.m3u8
Crave 2,https://z3.ubtvfans.com/live/rx3/1270/1ba6c4e57ef12689df32733aa9e6ddc9/index.m3u8
Crave 3,https://z3.ubtvfans.com/live/rx3/1271/0f651fa60310607d6cbe8438b563d4f5/index.m3u8
TSN 1,https://z3.ubtvfans.com/live/rx3/1273/5b15dd097629c54eea8448b1f5456066/index.m3u8
TSN 2,https://z3.ubtvfans.com/live/rx3/1274/1a10d53c47be4cf9fed9301ff9257c2d/index.m3u8
TSN 3,https://z3.ubtvfans.com/live/rx3/1275/247a89a3cebdee6359357f0e7bcf9331/index.m3u8
TSN 4,https://z3.ubtvfans.com/live/rx3/1276/60ba8daf8bb0f11d1c913a04288f3388/index.m3u8
TSN 5,https://z3.ubtvfans.com/live/rx3/1277/3d7e32fd49b6fb906c5da1dffba6a5cb/index.m3u8
SportNet ON,https://z3.ubtvfans.com/live/rx2/1278/e6c214b64a69b73edae8e73dc0ed4223/index.m3u8
SportNet One,https://z3.ubtvfans.com/live/rx3/1279/e66614e38198746fda6612f37635d434/index.m3u8
SportNet World,https://z3.ubtvfans.com/live/rx3/1280/2c5b903f751dd9538e407888ae346139/index.m3u8
SportNet 360,https://z3.ubtvfans.com/live/rx3/1281/e3c22b7103b8a04e72f366988befcbe0/index.m3u8
NBA CA,https://z3.ubtvfans.com/live/rx3/1282/01baef23ffb0e9d287e87c4c1e842f60/index.m3u8
TreeHouse,https://z3.ubtvfans.com/live/rx3/1283/3f3ba6a5a622c2b86c4f291cc3f6b6bd/index.m3u8
YTV,https://z3.ubtvfans.com/live/rx3/1285/28dcade712d3dc346a87ecbfd1cf304e/index.m3u8
新時代東部,https://z3.ubtvfans.com/live/rx3/1286/64d5dfd4d910a93a2e9fc33781990a29/index.m3u8
（時移）新時代西,https://z3.ubtvfans.com/live/rx3/1287/e4cb5f65549108452b651955a0cc56e5/index.m3u8
城市電視,https://z3.ubtvfans.com/live/rx3/3485/dac57871f0c1b6a923fd2d3423598627/index.m3u8
新時代2,https://z3.ubtvfans.com/live/rx3/1288/eed2696d74cb2b914723872dace84959/index.m3u8
Sportsnet P,https://z3.ubtvfans.com/live/rx3/3074/5c18e812cb72b62c1e2a33b4ae807649/index.m3u8
Global,https://z3.ubtvfans.com/live/rx3/1254/a97b52332ca9b90e1df8aec9b0881c29/index.m3u8
City,https://z3.ubtvfans.com/live/rx3/1255/04043230b88be4f70662be0a0ca9a16c/index.m3u8
HGTV Canada,https://z3.ubtvfans.com/live/rx3/1264/77280b127a9e96815f09528461c0776b/index.m3u8
Business Network News,https://z3.ubtvfans.com/live/rx3/1250/8102e040a20f62fc3e4509ff1deb8be8/index.m3u8
CTV News,https://z3.ubtvfans.com/live/rx6/1249/e25dcd70331ccc3c078233d19e09b457/index.m3u8
CBC News,https://z3.ubtvfans.com/live/rx6/1248/2a3660d5c1981313af9bfa8e2a336f84/index.m3u8
Crave 4,https://z3.ubtvfans.com/live/rx3/1272/1871cf1ec3b131050a9674ece61ec3ac/index.m3u8
CBC News,https://z3.ubtvfans.com/live/rx4/3103/788dbb66cefcdcea84b2129965add7a5/index.m3u8
Cowboy Channel,https://z3.ubtvfans.com/live/rx1/3183/b0516ee6c74dfdb1df0ec475830e2865/index.m3u8
Canal Savoir,https://z3.ubtvfans.com/live/rx3/3195/65f1297272a17d8224ae9bd7b73a9cba/index.m3u8
Love Nature,https://z3.ubtvfans.com/live/rx3/52/81ed2ec3d54dd9b03149b652bad4ec2c/index.m3u8
Game+,https://z3.ubtvfans.com/live/rx1/61/c53a27d0c3e5fa21eb5fbc46906bde3a/index.m3u8
Nature Time,https://z3.ubtvfans.com/live/rx3/152/94d08cc46f9609df3424fbd1d16b7163/index.m3u8
英國頻道,#genre#
bt espn hd,https://z3.ubtvfans.com/live/rx5/2790/20bd8d144243b5e1fef2bde19f0065a7/index.m3u8
GB News,https://z3.ubtvfans.com/live/rx5/77/da05d3cb906c477bb6549ebcb791a4df/index.m3u8
True entertainment,https://z3.ubtvfans.com/live/rx4/1386/9fda3b7555302883902a227465a8549a/index.m3u8
Discovery turbo,https://z3.ubtvfans.com/live/rx4/1387/389fe89dbcee7b89818bed00871e4a1e/index.m3u8
sky_docu_hd,https://z3.ubtvfans.com/live/rx4/1388/3cb340d0c1e7d215dbbc711bdf57c49d/index.m3u8
E4,https://z3.ubtvfans.com/live/rx4/1397/f18450e70fcff2d4d1ec7e06b0ad3802/index.m3u8
Alibi,https://z3.ubtvfans.com/live/rx4/1398/c209b3eab90b743a55de14d74381151d/index.m3u8
5 star,https://z3.ubtvfans.com/live/rx4/1400/9700bf9539809071f3e3ae1f589664b4/index.m3u8
Itv 1,https://z3.ubtvfans.com/live/rx4/1401/a9c41dc25335049f510f449bb6ef731d/index.m3u8
Itv 2,https://z3.ubtvfans.com/live/rx4/1402/ed238e5c808e5c1c7ad40d487976f08f/index.m3u8
Itv 3,https://z3.ubtvfans.com/live/rx4/1403/b8fc1e60ec314d676eb822301902828c/index.m3u8
Itv 4,https://z3.ubtvfans.com/live/rx4/1404/4359fac7d935420cac7bc8857f363d13/index.m3u8
Rte1,https://z3.ubtvfans.com/live/rx4/1409/1244cff622e50bcb95e5cc36d9ef0e26/index.m3u8
Rte2,https://z3.ubtvfans.com/live/rx4/1410/de105a20062366a8e06fed216f38df6b/index.m3u8
Premiersp,https://z3.ubtvfans.com/live/rx4/1411/db4dddaa2b91ee0010ee5e5720d4f71c/index.m3u8
History,https://z3.ubtvfans.com/live/rx4/1413/f1ea238c9ab9b1836085df9a69eba0ea/index.m3u8
CNBC,https://z3.ubtvfans.com/live/rx4/1414/7942a44b726fa9fe485d3ff302accb0b/index.m3u8
Tv3 virgin,https://z3.ubtvfans.com/live/rx4/1416/5337aadfdc3873c7747c99b1313343d0/index.m3u8
Dave,https://z3.ubtvfans.com/live/rx4/1418/cb17cd9df5ed8775fb21f7c943bcd31b/index.m3u8
Film 4,https://z3.ubtvfans.com/live/rx4/1419/358c9401245d4d5b8a7e060cf99e6cd2/index.m3u8
More 4,https://z3.ubtvfans.com/live/rx4/1420/43648051b3146771fd2f82426e5cf946/index.m3u8
Food Network 英,https://z3.ubtvfans.com/live/rx4/1421/96d17db2c73cb7fadb384922258d4acb/index.m3u8
Gold,https://z3.ubtvfans.com/live/rx4/1422/62e8c1885de7440a3f14a5a516f5e6a5/index.m3u8
Syfy,https://z3.ubtvfans.com/live/rx3/1423/f0579317be19a1b4894ba8d2fd9d0a88/index.m3u8
discovery science,https://z3.ubtvfans.com/live/rx3/1424/09aab8ae0f63932666ee3f21ae3edd8a/index.m3u8
Discovery investigation,https://z3.ubtvfans.com/live/rx3/1426/0c032d65a09235e11414f4f899241a41/index.m3u8
Tg4,https://z3.ubtvfans.com/live/rx3/1427/ef2aa6ab641af1ec7adf4d0ea21b4b13/index.m3u8
Real live,https://z3.ubtvfans.com/live/rx3/1428/d9da825c12a09254bd5cda3c17cbac1f/index.m3u8
Cartoonito,https://z3.ubtvfans.com/live/rx3/1429/85fb6b625995850f61952cf74cb6944f/index.m3u8
Watch,https://z3.ubtvfans.com/live/rx3/1430/6a396536c78045492a4a2e16ec77b4ad/index.m3u8
Challenge,https://z3.ubtvfans.com/live/rx3/1431/de10e12070b57c39c10dda9d408b9172/index.m3u8
Pick,https://z3.ubtvfans.com/live/rx3/1433/245a94ac512472df802e384d800c1712/index.m3u8
Nat Geo Wild,https://z3.ubtvfans.com/live/rx3/1434/f87f22ed481c7b6ecbe5c1eb39653e08/index.m3u8
Nick jr,https://z3.ubtvfans.com/live/rx3/1435/8368c282157c2ce93f5eb2a139259789/index.m3u8
Quest,https://z3.ubtvfans.com/live/rx3/1436/92bcf64b1497eadde5de8f83e95f2666/index.m3u8
Sky News,https://z3.ubtvfans.com/live/rx5/169/5f44bd57ab77414e5de9e246c4d19bc4/index.m3u8
BT Sport 2,https://z3.ubtvfans.com/live/rx3/166/9d51d99469670f617b51ad62402bb3c8/index.m3u8
BT Sport 3,https://z3.ubtvfans.com/live/rx3/167/c2448a25cc7f1eae11483e81b8fc7e67/index.m3u8
BT Sport 1,https://z3.ubtvfans.com/live/rx3/165/d135a2ffd79654624e70a2c3d9d76563/index.m3u8
Sky Sports 1,https://z3.ubtvfans.com/live/rx5/172/d6f9e9dc3397808640d5942484d620f2/index.m3u8
Sky Sport 2,https://z3.ubtvfans.com/live/rx5/171/dc8418d53c44a031ee69eb09bda25407/index.m3u8
Sky Sport 3,https://z3.ubtvfans.com/live/rx5/183/03dd2568044ef7b3a1a22df3b17ecae8/index.m3u8
Sky Sport 4,https://z3.ubtvfans.com/live/rx5/417/77dd4c66bdfdd9c827f5258a265bdf58/index.m3u8
Sky Sport 5,https://z3.ubtvfans.com/live/rx5/418/bae9ab6f81dc9a9f03c35334ebe1f107/index.m3u8
sky news hd,https://z3.ubtvfans.com/live/rx3/2779/bca669734f143414868601d583a346ad/index.m3u8
sky sports mix,https://z3.ubtvfans.com/live/rx3/2780/a22d55482979a2a524caec9a2a767e91/index.m3u8
sky sports arena,https://z3.ubtvfans.com/live/rx3/2781/44d7f75de5cd939a3ad956b6f6a1dd50/index.m3u8
sky sports football,https://z3.ubtvfans.com/live/rx3/2782/3706019ded0772d27df1b9785fcd2b39/index.m3u8
sky sports premier league,https://z3.ubtvfans.com/live/rx3/2783/e50302f3365e8ea43c9236a826d7bbc4/index.m3u8
sky sports the open,https://z3.ubtvfans.com/live/rx3/2784/9484eb03500b119944ba2d33d76cc2fb/index.m3u8
sky sports action,https://z3.ubtvfans.com/live/rx3/2785/281c67ef3dc2599a6886f9fb140bdce4/index.m3u8
sky sports main event,https://z3.ubtvfans.com/live/rx3/2787/bbb8de96ed00af6cb7a0f71a5a58360f/index.m3u8
sky sports f1,https://z3.ubtvfans.com/live/rx3/3237/dbc702e47ed9635d3cb01a701f7b07d4/index.m3u8
Sky Sports F1,https://z3.ubtvfans.com/live/rx5/182/522b1bc4518dbdc754d008c57edc8ea6/index.m3u8
cbs action,https://z3.ubtvfans.com/live/rx3/3238/6b71ba72407c0d5cb67b304c11f75eee/index.m3u8
4seven hd,https://z3.ubtvfans.com/live/rx3/3240/d298b3e4b1cbe7312309e0406505174b/index.m3u8
sky greats,https://z3.ubtvfans.com/live/rx3/3243/41380ddd739c9bd57470b2cbcc01e0fd/index.m3u8
channel 4 hd,https://z3.ubtvfans.com/live/rx3/3245/074196bfd03d0cc45ce2f3ced5b3cb31/index.m3u8
sony tv,https://z3.ubtvfans.com/live/rx3/3248/a7bc9595dfbe995569921af1b72e80a8/index.m3u8
nickelodeon,https://z3.ubtvfans.com/live/rx3/3249/098c6de16cf991c19809a7fd90466e05/index.m3u8
itvbe,https://z3.ubtvfans.com/live/rx3/3279/66b3de4094794ab8efc993b83642ce99/index.m3u8
5usa,https://z3.ubtvfans.com/live/rx3/3280/7ff2b0ace2a5e1ffd21f66764216b7fb/index.m3u8
questred,https://z3.ubtvfans.com/live/rx3/3282/1a541f9760dfb1b458f6a41eb9630752/index.m3u8
movies4men,https://z3.ubtvfans.com/live/rx3/3283/2b05b4284bc3c0f109349918b6c6f834/index.m3u8
Wonder,https://z3.ubtvfans.com/live/rx3/3286/620bb0d8c1b3f0cfaccd3a84b5585214/index.m3u8
World War,https://z3.ubtvfans.com/live/rx5/2443/ec22d13856f3a72e8a295db3bd1ad386/index.m3u8
法國頻道,#genre#
FRANCE 24,https://z3.ubtvfans.com/live/rx4/1042/2fceaeebc6dfd7884c9449793df94d7f/index.m3u8
Cine Permier,https://z3.ubtvfans.com/live/rx4/2237/ceeb1939cc4ec2a3e4d192c06b333447/index.m3u8
FR Eurosport 1,https://z3.ubtvfans.com/live/rx4/2327/90e8a2e14f8a046ad550fa7b2b545075/index.m3u8
FR Eurosport 2,https://z3.ubtvfans.com/live/rx4/3225/dd3823b1a24104b7e56b002591935c62/index.m3u8
Paramount,https://z3.ubtvfans.com/live/rx4/2233/874856482f737e1c197e77e2e8913723/index.m3u8
Paris premiere,https://z3.ubtvfans.com/live/rx4/2235/1d8452c17720ced6bb83dc908b2d2ed0/index.m3u8
TF1 HD,https://z3.ubtvfans.com/live/rx4/2236/c7e38b2ba669e5568a7900419dca4456/index.m3u8
Toute Lhistoire,https://z3.ubtvfans.com/live/rx4/2238/ee2a2adda13ed1d0038879b3ff24edca/index.m3u8
德國頻道,#genre#
DW德國之聲,https://z3.ubtvfans.com/live/rx1/1059/1eccd1ecfaef5a9a910953dba041167e/index.m3u8
HR,https://z3.ubtvfans.com/live/rx2/262/b795599204b24818614389d45d323bf1/index.m3u8
NDR,https://z3.ubtvfans.com/live/rx4/1560/6abab1d6feb5d3bae35b8340ef2f81da/index.m3u8
Das Erste,https://z3.ubtvfans.com/live/rx5/1523/bfc65efee0fee62c61136101e11ed5dc/index.m3u8
BR Fernsehen,https://z3.ubtvfans.com/live/rx6/3032/2394db58b1b1d70ef0515c66bef46675/index.m3u8
Tagesschau24,https://z3.ubtvfans.com/live/rx4/1690/c032f3fc3a8cdf8357678c740c964864/index.m3u8
SR,https://z3.ubtvfans.com/live/rx6/3220/b1d3971f4ba2aff7b7b47c7b1830bd58/index.m3u8
Regio TV Bodensee,https://z3.ubtvfans.com/live/rx6/457/c65d63cdc7ec7ee8f563854bc8357acf/index.m3u8
Regio TV Stuttgart,https://z3.ubtvfans.com/live/rx6/453/d01e9969a91d344bb8a5d40f43b30154/index.m3u8
Regio TV Schwaben,https://z3.ubtvfans.com/live/rx3/416/e371506f647617bb40b54bc368fee3ed/index.m3u8
LTV,https://z3.ubtvfans.com/live/rx6/407/d0ce2fa0fdac927081854b2285680816/index.m3u8
Baden TV,https://z3.ubtvfans.com/live/rx4/412/3cce5add8fd6975e262804d95a5855d7/index.m3u8
WDR,https://z3.ubtvfans.com/live/rx6/409/53c97d49dcb6f2b00144e65ce2d44004/index.m3u8
意大利,#genre#
Sky Calcio,https://z3.ubtvfans.com/live/rx5/2737/6622b2b6ada4deacd26b8fad59657167/index.m3u8
SKY F1,https://z3.ubtvfans.com/live/rx4/2740/3c9ada9c6f753c51ea8f61181ee93c3c/index.m3u8
Sky sport uno,https://z3.ubtvfans.com/live/rx5/1597/01862309012fa3d59dce1420ef628bc4/index.m3u8
Deejay TV,https://z3.ubtvfans.com/live/rx2/1601/5733e255cee50779b734ce6026bbe2cb/index.m3u8
Italia 1,https://z3.ubtvfans.com/live/rx3/1616/8ad791a725450963841052e12bce441a/index.m3u8
新馬頻道,#genre#
CNA,https://z3.ubtvfans.com/live/rx1/2739/3c6e6049ecdb97873295477d0cd93ec1/index.m3u8
CNA 24,https://z3.ubtvfans.com/live/rx1/15/269ea190b0ee0103b1fb2a2dd47134e6/index.m3u8
AEC,https://z3.ubtvfans.com/live/rx3/433/103379d4f55abf22a0691dfcd992338d/index.m3u8
AEC,https://z3.ubtvfans.com/live/rx3/2745/bb30bddb9bdca515922aad8f493ccbbf/index.m3u8
CNA Originals,https://z3.ubtvfans.com/live/rx4/3208/7386a9933eb71c032920b7bec9e46366/index.m3u8
CNBC Asia,https://z3.ubtvfans.com/live/rx1/8/57cc97789bac5e09d09a5ddbde564276/index.m3u8
Berita RTM,https://z3.ubtvfans.com/live/rx4/361/9854fa398098a6e7698a85e247883527/index.m3u8
Channel8HD,https://z3.ubtvfans.com/live/rx3/431/107f180ff9ebb4cf6d283b834c2427d9/index.m3u8
TV2,https://z3.ubtvfans.com/live/rx3/436/0b30e6ee65f7f7063e9b92ed17dca0e7/index.m3u8
Aniplus Asia,https://z3.ubtvfans.com/live/rx5/3219/81d15c5f288b0cb48b6e4bced4de1193/index.m3u8
TV3,https://z3.ubtvfans.com/live/rx3/437/a12f894c9a78d259fc195436541597a6/index.m3u8
TV8,https://z3.ubtvfans.com/live/rx3/442/db9fddeaa482dfaec8d9e7b372fe9b65/index.m3u8
Arena,https://z3.ubtvfans.com/live/rx3/1172/aaca44c0d0ffa8d2cdd8bdc5ac2f3a68/index.m3u8
ChannelU,https://z3.ubtvfans.com/live/rx3/443/42c92722c365e0f8f82de5430da175a2/index.m3u8
Channel8,https://z3.ubtvfans.com/live/rx3/142/cae4ab8e592543cc11b30f2855584cd0/index.m3u8
Channel5HD,https://z3.ubtvfans.com/live/rx3/1930/93d228d2fa2405b01f8ef3e7cb9107a8/index.m3u8
天映頻道,https://z3.ubtvfans.com/live/rx3/441/decb525cdca47abc3b38856cd5dae135/index.m3u8
KIX,https://z3.ubtvfans.com/live/rx1/430/dc13a812421dd4dd217217d10277c6e8/index.m3u8
全佳,https://z3.ubtvfans.com/live/rx3/427/b7edc813292628868db2f90bf5e0c2d3/index.m3u8
歡喜,https://z3.ubtvfans.com/live/rx3/432/d9a890d53f1f454775d485aade661a85/index.m3u8
TVN,https://z3.ubtvfans.com/live/rx3/1170/b96fc20974c0abb0d21de02bbf0ff69b/index.m3u8
華麗,https://z3.ubtvfans.com/live/rx3/429/28fb7b3f081abf55f79ec2e5cb42d73a/index.m3u8
Astro Awani,https://z3.ubtvfans.com/live/rx3/440/186a87dc4bd30ce7bcee58e8e9a4faa4/index.m3u8
Suria,https://z3.ubtvfans.com/live/rx3/434/615342a8d3b3450926da6d21aa2f54ee/index.m3u8
TV9,https://z3.ubtvfans.com/live/rx3/438/e21723fe13262b6a6efe6f70ccde8256/index.m3u8
NTV7,https://z3.ubtvfans.com/live/rx3/439/516f9252d6156f7e111bcbdd2e95523f/index.m3u8
AOD,https://z3.ubtvfans.com/live/rx3/428/da9208bb0dfae9bf45d4d5e23479aa81/index.m3u8
TV1,https://z3.ubtvfans.com/live/rx3/435/26601c9b3070051cb7d0d50554eb867c/index.m3u8
Astro Sp1,https://z3.ubtvfans.com/live/rx3/444/f911a36af1a358e63d6f98643f0161af/index.m3u8
ASSP1_HD,https://z3.ubtvfans.com/live/rx3/1070/1183e8738f814fbe7ec0583f1a1acfa8/index.m3u8
Astro Sp2,https://z3.ubtvfans.com/live/rx3/445/bed99dc3114c73eb91882dc17b904350/index.m3u8
ASSP2_HD,https://z3.ubtvfans.com/live/rx3/1071/e75ead621e72cdc751baed297fbee559/index.m3u8
Astro Sp3,https://z3.ubtvfans.com/live/rx3/446/be1b27c5b93469a5260ad949e923a380/index.m3u8
ASSP3_HD,https://z3.ubtvfans.com/live/rx3/1072/fa0c0c055309077ffff642a8019f59ed/index.m3u8
Astro Sp4,https://z3.ubtvfans.com/live/rx3/3234/1e679b0a29a2f057faeea50c4e560485/index.m3u8
Astro Sp4,https://z3.ubtvfans.com/live/rx3/447/f11c57960d213a46e46c293bf869e7c9/index.m3u8
CCM,https://z3.ubtvfans.com/live/rx3/1438/3df5fb3b029e550fed6a73fe1ebd1f5c/index.m3u8
PRIMA,https://z3.ubtvfans.com/live/rx3/1448/7c0e268d6e036c8a74aac48fd2e63f82/index.m3u8
TV8,https://z3.ubtvfans.com/live/rx3/1455/d12ac00f8cea7038dafcb8165956feba/index.m3u8
Channel5,https://z3.ubtvfans.com/live/rx3/141/e6368319153f00914fa95addae21aec8/index.m3u8
Channel U,https://z3.ubtvfans.com/live/rx3/1077/8d8d8a93c39e6a6dead90bc4712bfd8e/index.m3u8
Vasantham,https://z3.ubtvfans.com/live/rx3/1078/c273426f922abbced2c40459a28e2dc3/index.m3u8
TVB經典,https://z3.ubtvfans.com/live/rx3/1083/65fa2454c8febaa8b22dc238bebc3d22/index.m3u8
Suria,https://z3.ubtvfans.com/live/rx3/1076/fb33086fd3ce216c77a08f3a63a442c7/index.m3u8
OKEY,https://z3.ubtvfans.com/live/rx3/1075/0c8beca664147577295460c4685b9497/index.m3u8
AXN,https://z3.ubtvfans.com/live/rx3/1044/cf2270d6c63302608be97f29da20cd98/index.m3u8
BNC,https://z3.ubtvfans.com/live/rx3/1045/27189a464fad3dc6615163102194ceb5/index.m3u8
PRO Sport,https://z3.ubtvfans.com/live/rx3/1015/9dbe5c7d4fe4cb2a8a950514bb162a2a/index.m3u8
菲律賓,#genre#
Living Asia,https://z3.ubtvfans.com/live/rx3/3498/f0353e059002fc2064889aa840831d0f/index.m3u8
Premier Sports 2,https://z3.ubtvfans.com/live/rx1/1544/119aaf1c76f7c1749e6de0f567cc204c/index.m3u8
Premier Sports,https://z3.ubtvfans.com/live/rx4/1554/1a4c6152b796cd2942945fdf0a760dfd/index.m3u8
SMNI TV,https://z3.ubtvfans.com/live/rx1/3216/3cb8e7a1b18f4c51256492226713c12c/index.m3u8
Bilyonaryo News,https://z3.ubtvfans.com/live/rx5/1437/bf39c3d904292798da613d881a8d232c/index.m3u8
Abante TV,https://z3.ubtvfans.com/live/rx3/1446/ffa728b1828523811cd8769a8dd9552b/index.m3u8
IBC 13,https://z3.ubtvfans.com/live/rx2/1361/9d41f79ae673d024e298a186ea42ab99/index.m3u8
Mindanow Network,https://z3.ubtvfans.com/live/rx6/1343/9dbff40cdfc930723445254d37bea2ac/index.m3u8
Nudge Sports,https://z3.ubtvfans.com/live/rx4/2465/3a0eb23a493fe2f12b664d9d51b995e7/index.m3u8
PTV 4,https://z3.ubtvfans.com/live/rx1/2441/d69488bfd1d210a89cadf10cadba3207/index.m3u8
CLTV 36,https://z3.ubtvfans.com/live/rx1/2321/41148ce361991dfc60bde01b89d4f1cb/index.m3u8
泰國頻道,#genre#
Channel 5,https://z3.ubtvfans.com/live/rx2/2316/a975855097139e0fed3a2e0dec827704/index.m3u8
Channel 7,https://z3.ubtvfans.com/live/rx2/2317/251db25eb72bc824a6dd4cc6e401923c/index.m3u8
Bus_Music,https://z3.ubtvfans.com/live/rx2/2318/5b6e3d93dba39d380127a8e41d31feca/index.m3u8
